0	0	0	0	0
-3.92402441424204	0.294142296890745	-0.0539585679967623	-0.0145698717482753	-0.0172111449449143
-2.90710238850711	-0.103682479129751	-0.0693503132284902	-0.0425345247789879	-0.0106611421254151
-4.05709457744288	0.0369458350559059	0.188283589844339	0.0281267318549186	-0.0178718379496498
0	0	0	0	0
-2.88728838385298	1.22147396958585	0.151567187835694	-0.0639795883195758	0
-Inf	0	0	0	0
-6.54109415920405	-6.34597475449716	0.195650217995834	0.0399128972532575	0
0	0	0	0	0
-5.50483307585923	0.279976039180047	0.206394897548239	-0.042804744795307	0
-4.11090662334502	-40.9794184297856	0.0946859798555046	-0.464215757041839	0
-Inf	0	0	0	0
0	0	0	0	0
-5.27071182667809	0.230413936123882	0.145995751734421	-0.0543913075486829	0
-1.37978676855876	-2.71396702088208	-2.00100588114134	-0.987387072291848	0
-3.46452570936273	-0.166801177626003	0.00592465997837758	0.0624210077856463	0
0	0	0	0	0
0	0.0624289885425273	-0.00425380928345774	0.0530891062184301	-0.00373423411954445
0	-0.119506129587241	0.0528210552131607	0.0551050350983815	0.00419937698335726
0	0.0183568253374153	0.00619220592815333	-0.0064029966657516	-0.00474106734159899
0	0	0	0	0
0	-0.270134514374079	0.0315675887314088	0.0261365524080247	0
0	0	0	0	0
0	0.472609218940704	0.0515858353891996	-0.0715927205321528	0
0	0	0	0	0
0	0.0906651777154804	-0.00275709998713329	0.0342147325521962	0
0	-31.3388839314959	-0.208665392638057	-0.0395622358442359	0
0	0	0	0	0
0	0	0	0	0
0	0.236002947809547	0.0224538058488095	0.0501568022389864	0
0	4.62473450871059	-2.30364904070677	3.1924991350823	0
0	0.166010827466152	0.0832085216020618	-0.0147066816176785	0
0	0	0	0	0
0	0.0954282393484017	-0.0475005680264543	-0.0175663060055311	-0.00166142973752938
0	-0.08172204745445	-0.0339615861987969	-0.0382293719154172	0.00572229813394769
0	-0.080390223189446	0.0200800721915568	-0.000992683222312572	-0.00146192475262111
0	0	0	0	0
0	-0.1106159162056	-0.105730476604645	0.0970179486070203	0
0	0	0	0	0
0	3.17279396124233	-0.110811671929359	-0.0342397580398149	0
0	0	0	0	0
0	0.0864263430837981	-0.00781325607521523	0.0342081753774761	0
0	38.2410932238822	0.0109568614556699	-0.43447377326915	0
0	0	0	0	0
0	0	0	0	0
0	0.109468167538077	-0.0925978561966376	0.0497587157032793	0
0	-4.79717850361425	1.67114086798028	-2.09338501627495	0
0	0.611594099704612	0.0722174413890445	-0.0356932052371902	0
-1.11803 0.223607
2.5 -1.25 0.125
