0	0	0	0	0
-3.92402441424204	0.260387723431309	-0.0311594646556482	0.00608436629140191	-0.0172154302096696
-2.90710238850711	-0.0895438383510231	-0.040558373119102	-0.01109797838303	-0.0125832819525954
-4.05709457744288	0.081245657581184	0.179628173087163	0.0271913198856424	-0.0182010104595112
0	0	0	0	0
-2.88728838385298	1.21637801396771	0.211491153566935	-0.106644251834903	0
-Inf	0	0	0	0
-6.54109415920405	-6.32218248439866	0.0798857163398497	-1.65798970115332	-0.118467914580376
0	0	0	0	0
-5.50483307585923	0.257036217694539	0.209685019286648	-0.0522581857021765	0
-4.11090662334502	-67.1075525227068	0.0425485488786316	-0.255825255276223	0
-Inf	0	0	0	0
0	0	0	0	0
-5.27071182667809	0.228451715774092	0.197315503455892	-0.0680552634662838	0
-1.37978676855876	0.718744304861646	-3.35168790026374	0.77316994426096	0
-3.46452570936273	-0.435477077956778	-0.0115780696551977	0.0769790964221838	0
