0	0	0	0	0
-3.92402441424204	0.38373505520924	-0.0805623940263287	0.0122602303596941	-0.0205468602142391
-2.90710238850711	-0.224710651702467	-0.0508976652979196	-0.0246836294219486	-0.00498296533906076
-4.05709457744288	0.00906485625284828	0.202477483955926	0.0233351295024648	-0.0217832049844762
0	0	0	0	0
-2.88728838385298	0.984954270320246	0.119878131820127	0.00206231834848301	0
-Inf	0	0	0	0
-6.54109415920405	-6.19477214969513	0.342828819797948	1.51480426008901	-0.133780399882411
0	0	0	0	0
-5.50483307585923	0.38400926089112	0.200638750613034	-0.0027487167609633	0
-4.11090662334502	-42.8816342607848	-0.0398125901637745	-0.707991798283292	0
-Inf	0	0	0	0
0	0	0	0	0
-5.27071182667809	0.443463610150665	0.114759294505558	0.00413425610507295	0
-1.37978676855876	-2.01019005087941	-2.71077020254796	0.107513944816671	0
-3.46452570936273	0.250359320790894	0.0978513538557408	0.0347088632208785	0
