0	0	0	0	0
-3.92402441424204	0.23246863100178	-0.029257103311422	-0.0176578037824214	-0.0155454299426295
-2.90710238850711	-0.0360990724540293	-0.0641806671390814	-0.0357416992595286	-0.0144613004321824
-4.05709457744288	0.0730362357200738	0.176858934409958	0.0300548270465074	-0.0160807406871673
0	0	0	0	0
-2.88728838385298	1.33718584140958	0.197373698709098	-0.118332873411269	0
-Inf	0	0	0	0
-6.54109415920405	-6.40967992184892	-0.131471551729049	-1.65798970115332	-0.103155429278342
0	0	0	0	0
-5.50483307585923	0.216489517581757	0.210918031885046	-0.0675594792659136	0
-4.11090662334502	-53.0923775607467	0.135866549376708	-0.238132485538305	0
-Inf	0	0	0	0
0	0	0	0	0
-5.27071182667809	0.122907988935595	0.187273856209588	-0.0904860673343613	0
-1.37978676855876	-1.34949984301155	-2.32146472999923	-0.654559072569703	0
-3.46452570936273	-0.509719376999839	-0.0487900517770916	0.083556124386299	0
